src_ip,dest_ip,dest_port,dest_port_weight
149.254.197.36,120.130.163.129,12435,100
149.254.197.36,120.130.163.129,64808,100
149.254.197.36,120.130.163.129,44571,100
149.254.197.36,120.130.163.11,16538,100
149.254.197.36,120.130.163.11,16305,100
149.254.197.36,120.130.163.11,34399,100
149.254.197.36,120.130.163.11,18629,100
149.254.197.36,120.130.163.11,25983,100
149.254.197.36,120.130.163.11,10750,100
149.254.197.36,120.130.163.11,50406,100
149.254.197.36,120.130.163.11,27886,100
149.254.197.36,120.130.163.11,56451,100
149.254.197.36,120.130.163.11,65515,100
149.254.197.36,120.130.163.11,61012,100
149.254.197.36,120.130.163.11,11096,100
149.254.197.36,120.130.163.11,22627,100
149.254.197.36,120.130.163.11,14634,100
149.254.197.36,120.130.163.198,30013,100
149.254.197.36,120.130.163.198,38775,100
149.254.197.36,120.130.163.198,51631,100
149.254.197.36,120.130.163.198,12725,100
149.254.197.36,120.130.163.198,36499,100
149.254.197.36,120.130.163.198,57730,100
149.254.197.36,120.130.163.198,38679,100
149.254.197.36,120.130.163.198,5086,100
149.254.197.36,120.130.163.198,52360,100
149.254.197.36,120.130.163.198,41298,100
149.254.197.36,120.130.163.198,33891,100
149.254.197.36,120.130.163.198,44862,100
149.254.197.36,120.130.163.198,11030,100
149.254.197.36,120.130.163.198,46833,100
149.254.197.36,120.130.163.198,47008,100
149.254.197.36,120.130.163.198,21541,100
149.254.197.36,120.130.163.198,47611,100
149.254.197.36,120.130.163.194,49720,100
149.254.197.36,120.130.163.194,20813,100
149.254.197.36,120.130.163.194,14907,100
149.254.197.36,120.130.163.194,19471,100
149.254.197.36,120.130.163.194,50213,100
149.254.197.36,120.130.163.194,57367,100
149.254.197.36,120.130.163.194,4736,100
149.254.197.36,149.254.197.64,54066,100
149.254.197.36,149.254.197.64,20675,100
149.254.197.36,149.254.197.207,60175,100
149.254.197.36,149.254.197.228,53416,100
149.254.197.36,149.254.197.209,41179,100
149.254.197.36,149.254.197.73,31377,10
149.254.197.36,149.254.197.73,12881,100
149.254.197.36,149.254.197.99,21141,100
149.254.197.36,187.10.193.43,41562,100
149.254.197.36,187.10.193.1,1398,100
149.254.197.36,187.10.193.1,45238,100
149.254.197.36,187.10.193.1,31661,100
149.254.197.36,187.10.193.1,28893,100
149.254.197.36,187.10.193.1,32770,100
149.254.197.36,187.10.193.1,42566,100
149.254.197.36,187.10.193.1,24002,100
149.254.197.36,187.10.193.1,10605,100
149.254.197.36,187.10.193.1,16270,100
149.254.197.36,187.10.193.1,30391,100
149.254.197.36,187.10.193.1,64823,100
149.254.197.36,187.10.193.1,13535,100
149.254.197.36,187.10.193.1,50996,100
149.254.197.36,187.10.193.1,4153,100
149.254.197.36,187.10.193.1,7576,100
149.254.197.36,187.10.193.1,64608,100
149.254.197.36,187.10.193.1,40429,100
149.254.197.36,187.10.193.1,41492,100
149.254.197.36,187.10.193.1,10364,100
149.254.197.36,187.10.193.1,14637,100
149.254.197.36,187.10.193.1,47619,100
149.254.197.36,187.10.193.1,20560,100
149.254.197.36,187.10.193.1,52205,100
149.254.197.36,187.10.193.1,36792,100
149.254.197.36,187.10.193.1,16226,100
149.254.197.36,187.10.193.1,4159,100
149.254.197.36,187.10.193.1,13546,100
149.254.197.36,187.10.193.1,15416,100
149.254.197.36,187.10.193.1,47834,100
149.254.197.36,187.10.193.1,20254,100
149.254.197.36,187.10.193.1,49403,100
149.254.197.36,187.10.193.1,15366,100
149.254.197.36,187.10.193.1,60438,100
149.254.197.36,187.10.193.1,37163,100
149.254.197.36,187.10.193.1,43500,100
149.254.197.36,187.10.193.1,59934,100
149.254.197.36,187.10.193.1,42597,100
149.254.197.36,187.10.193.1,47944,100
149.254.197.36,187.10.193.1,13885,100
149.254.197.36,187.10.193.1,56951,100
149.254.197.36,187.10.193.1,10475,100
149.254.197.36,187.10.193.1,36004,100
149.254.197.36,187.10.193.1,59561,100
149.254.197.36,187.10.193.1,52386,100
149.254.197.36,187.10.193.1,44558,100
149.254.197.36,187.10.193.1,8542,100
149.254.197.36,187.10.193.1,14359,100
149.254.197.36,187.10.193.1,31311,100
149.254.197.36,187.10.193.1,55103,100
149.254.197.36,187.10.193.1,14481,100
149.254.197.36,187.10.193.1,30721,100
149.254.197.36,187.10.193.1,28564,100
149.254.197.36,187.10.193.1,28953,100
149.254.197.36,187.10.193.1,53660,100
149.254.197.36,187.10.193.1,58245,100
149.254.197.36,187.10.193.1,20611,100
149.254.197.36,187.10.193.1,28832,100
149.254.197.36,187.10.193.1,36995,100
149.254.197.36,187.10.193.1,16337,100
149.254.197.36,187.10.193.1,46991,100
149.254.197.36,187.10.193.1,23801,100
149.254.197.36,187.10.193.1,36144,100
149.254.197.36,187.10.193.1,5066,100
149.254.197.36,187.10.193.1,8953,100
149.254.197.36,187.10.193.1,35561,100
149.254.197.36,187.10.193.1,1521,100
149.254.197.36,187.10.193.1,3157,100
149.254.197.36,187.10.193.1,51028,100
149.254.197.36,187.10.193.1,27782,100
149.254.197.36,187.10.193.1,38412,100
149.254.197.36,187.10.193.1,44406,100
149.254.197.36,187.10.193.1,18289,100
149.254.197.36,187.10.193.1,36432,100
149.254.197.36,187.10.193.1,59139,100
149.254.197.36,187.10.193.1,47712,100
149.254.197.36,187.10.193.1,12613,100
149.254.197.36,187.10.193.1,35880,100
149.254.197.36,187.10.193.1,40276,100
149.254.197.36,187.10.193.1,52290,100
149.254.197.36,187.10.193.1,6550,100
149.254.197.36,187.10.193.1,26347,100
149.254.197.36,187.10.193.1,5538,100
149.254.197.36,187.10.193.1,2830,100
149.254.197.36,187.10.193.1,26181,100
149.254.197.36,187.10.193.1,3551,100
149.254.197.36,187.10.193.1,17159,100
149.254.197.36,187.10.193.1,33066,100
149.254.197.36,187.10.193.1,63422,100
149.254.197.36,187.10.193.1,63917,100
149.254.197.36,187.10.193.1,43952,100
149.254.197.36,187.10.193.1,54008,100
149.254.197.36,187.10.193.1,35364,100
149.254.197.36,187.10.193.1,38927,100
149.254.197.36,187.10.193.1,45559,100
149.254.197.36,187.10.193.1,4651,100
149.254.197.36,187.10.193.1,64114,100
149.254.197.36,187.10.193.1,18336,100
149.254.197.36,187.10.193.1,45984,100
149.254.197.36,187.10.193.1,16609,100
149.254.197.36,187.10.193.1,15159,100
149.254.197.36,187.10.193.1,17879,100
149.254.197.36,187.10.193.1,55776,100
149.254.197.36,187.10.193.1,43248,100
149.254.197.36,187.10.193.1,25643,100
149.254.197.36,187.10.193.1,45632,100
149.254.197.36,187.10.193.1,26688,100
149.254.197.36,187.10.193.1,30382,100
149.254.197.36,187.10.193.1,37520,100
149.254.197.36,187.10.193.1,13440,100
149.254.197.36,187.10.193.1,2761,100
149.254.197.36,187.10.193.1,53416,100
149.254.197.36,187.10.193.1,36290,100
149.254.197.36,187.10.193.1,5895,100
149.254.197.36,187.10.193.1,64885,100
149.254.197.36,187.10.193.1,58901,100
149.254.197.36,187.10.193.1,32620,100
149.254.197.36,187.10.193.1,2273,100
149.254.197.36,187.10.193.1,24712,100
149.254.197.36,187.10.193.1,29217,100
149.254.197.36,187.10.193.1,42287,100
149.254.197.36,187.10.193.1,56502,100
149.254.197.36,187.10.193.1,63667,100
149.254.197.36,187.10.193.1,36424,100
149.254.197.36,187.10.193.1,22667,100
149.254.197.36,187.10.193.1,35832,100
149.254.197.36,187.10.193.1,51090,100
149.254.197.36,187.10.193.1,5502,100
149.254.197.36,187.10.193.1,4531,100
149.254.197.36,187.10.193.1,33848,100
149.254.197.36,187.10.193.1,22815,100
149.254.197.36,187.10.193.1,53727,100
149.254.197.36,187.10.193.1,54091,100
149.254.197.36,187.10.193.1,56779,100
149.254.197.36,187.10.193.1,47267,100
149.254.197.36,187.10.193.1,42737,100
149.254.197.36,187.10.193.1,9909,100
149.254.197.36,187.10.193.1,40904,100
149.254.197.36,187.10.193.1,44399,100
149.254.197.36,187.10.193.1,42615,100
149.254.197.36,187.10.193.1,4779,100
149.254.197.36,187.10.193.1,14360,100
149.254.197.36,187.10.193.1,8012,100
149.254.197.36,187.10.193.1,13755,100
149.254.197.36,187.10.193.1,50942,100
149.254.197.36,187.10.193.1,11326,100
149.254.197.36,187.10.193.1,27428,100
149.254.197.36,187.10.193.1,56523,100
149.254.197.36,187.10.193.1,51848,100
149.254.197.36,187.10.193.1,8894,100
149.254.197.36,187.10.193.1,8639,100
149.254.197.36,187.10.193.1,33134,100
149.254.197.36,187.10.193.1,17609,100
149.254.197.36,187.10.193.1,19507,100
149.254.197.36,187.10.193.1,52180,100
149.254.197.36,187.10.193.1,17554,100
149.254.197.36,187.10.193.1,36047,100
149.254.197.36,187.10.193.1,22192,100
149.254.197.36,187.10.193.1,37292,100
149.254.197.36,187.10.193.1,29336,100
149.254.197.36,187.10.193.1,28900,100
149.254.197.36,187.10.193.1,23778,100
149.254.197.36,187.10.193.1,41417,100
149.254.197.36,187.10.193.1,2328,100
149.254.197.36,187.10.193.1,50654,100
149.254.197.36,187.10.193.1,52070,100
149.254.197.36,187.10.193.1,4085,100
149.254.197.36,187.10.193.1,48530,100
149.254.197.36,187.10.193.1,30283,100
149.254.197.36,187.10.193.1,55178,100
149.254.197.36,187.10.193.1,16082,100
149.254.197.36,187.10.193.1,23565,100
149.254.197.36,187.10.193.1,40755,100
149.254.197.36,187.10.193.1,38436,100
149.254.197.36,187.10.193.1,57889,100
149.254.197.36,187.10.193.1,31266,100
149.254.197.36,187.10.193.1,39083,100
149.254.197.36,187.10.193.1,60719,100
149.254.197.36,187.10.193.1,46607,100
149.254.197.36,187.10.193.1,64113,100
149.254.197.36,187.10.193.1,38641,100
149.254.197.36,187.10.193.1,10458,100
149.254.197.36,187.10.193.1,57148,100
149.254.197.36,187.10.193.1,12594,100
149.254.197.36,187.10.193.1,23288,100
149.254.197.36,187.10.193.1,37801,100
149.254.197.36,187.10.193.1,30840,100
149.254.197.36,187.10.193.1,46916,100
149.254.197.36,187.10.193.1,15768,100
149.254.197.36,187.10.193.1,17544,100
149.254.197.36,187.10.193.1,41506,100
149.254.197.36,187.10.193.1,46375,100
149.254.197.36,187.10.193.1,59438,100
149.254.197.36,187.10.193.1,61094,100
149.254.197.36,187.10.193.1,52054,100
149.254.197.36,187.10.193.1,18137,100
149.254.197.36,187.10.193.1,57023,100
149.254.197.36,187.10.193.1,49630,100
149.254.197.36,187.10.193.1,12885,100
149.254.197.36,187.10.193.1,26691,100
149.254.197.36,187.10.193.1,54625,100
149.254.197.36,187.10.193.1,57457,100
149.254.197.36,187.10.193.1,39273,100
149.254.197.36,187.10.193.1,2809,100
149.254.197.36,187.10.193.1,57763,100
149.254.197.36,187.10.193.1,39067,100
149.254.197.36,187.10.193.1,9213,100
149.254.197.36,187.10.193.1,52140,100
149.254.197.36,187.10.193.1,42274,100
149.254.197.36,187.10.193.1,43912,100
149.254.197.36,187.10.193.1,17256,100
149.254.197.36,187.10.193.1,60963,100
149.254.197.36,187.10.193.1,14451,100
149.254.197.36,187.10.193.1,16069,100
149.254.197.36,187.10.193.1,18129,100
149.254.197.36,187.10.193.1,50970,100
149.254.197.36,187.10.193.1,60660,100
149.254.197.36,187.10.193.1,19837,100
149.254.197.36,187.10.193.1,47200,100
149.254.197.36,187.10.193.1,55201,100
149.254.197.36,187.10.193.1,14946,100
149.254.197.36,187.10.193.1,18557,100
149.254.197.36,187.10.193.1,22105,100
149.254.197.36,187.10.193.1,56631,100
149.254.197.36,187.10.193.1,26060,100
149.254.197.36,187.10.193.1,40239,100
149.254.197.36,187.10.193.1,17535,100
149.254.197.36,187.10.193.1,10626,100
149.254.197.36,187.10.193.1,56467,100
149.254.197.36,187.10.193.1,52599,100
149.254.197.36,187.10.193.1,34032,100
149.254.197.36,187.10.193.1,42084,100
149.254.197.36,187.10.193.1,38080,100
149.254.197.36,187.10.193.1,38925,100
149.254.197.36,187.10.193.1,47036,100
149.254.197.36,187.10.193.1,18561,100
149.254.197.36,187.10.193.1,34814,100
149.254.197.36,187.10.193.1,44660,100
149.254.197.36,187.10.193.1,1536,100
149.254.197.36,187.10.193.1,58540,100
149.254.197.36,187.10.193.1,61773,100
149.254.197.36,187.10.193.1,18879,100
149.254.197.36,187.10.193.1,44016,100
149.254.197.36,187.10.193.1,22846,100
149.254.197.36,187.10.193.1,59327,100
149.254.197.36,187.10.193.1,21363,100
149.254.197.36,187.10.193.1,7869,100
149.254.197.36,187.10.193.1,39260,100
149.254.197.36,187.10.193.1,15438,100
149.254.197.36,187.10.193.1,23964,100
149.254.197.36,187.10.193.1,28966,100
149.254.197.36,187.10.193.1,2573,100
149.254.197.36,187.10.193.1,28291,100
149.254.197.36,187.10.193.1,47044,100
149.254.197.36,187.10.193.1,54482,100
149.254.197.36,187.10.193.1,37233,100
149.254.197.36,187.10.193.1,48357,100
149.254.197.36,187.10.193.1,14947,100
149.254.197.36,187.10.193.1,47350,100
149.254.197.36,187.10.193.1,24482,100
149.254.197.36,187.10.193.1,33970,100
149.254.197.36,187.10.193.1,5010,100
149.254.197.36,187.10.193.1,17086,100
149.254.197.36,187.10.193.1,60196,100
149.254.197.36,187.10.193.1,35210,100
149.254.197.36,187.10.193.1,64645,100
149.254.197.36,187.10.193.1,62475,100
149.254.197.36,187.10.193.1,5991,100
149.254.197.36,187.10.193.1,39387,100
149.254.197.36,187.10.193.1,20647,100
149.254.197.36,187.10.193.1,35744,100
149.254.197.36,187.10.193.1,29078,100
149.254.197.36,187.10.193.1,59508,100
149.254.197.36,187.10.193.1,55893,100
149.254.197.36,187.10.193.1,41235,100
149.254.197.36,187.10.193.1,61352,100
149.254.197.36,187.10.193.1,13807,100
149.254.197.36,187.10.193.1,50021,100
149.254.197.36,187.10.193.1,59882,100
149.254.197.36,187.10.193.1,59820,100
149.254.197.36,187.10.193.1,57574,100
149.254.197.36,187.10.193.1,46777,100
149.254.197.36,187.10.193.1,21399,100
149.254.197.36,187.10.193.1,7626,100
149.254.197.36,187.10.193.1,11208,100
149.254.197.36,187.10.193.1,58174,100
149.254.197.36,187.10.193.1,52914,100
149.254.197.36,187.10.193.1,56882,100
149.254.197.36,187.10.193.1,19264,100
149.254.197.36,187.10.193.1,29083,100
149.254.197.36,187.10.193.1,38583,100
149.254.197.36,187.10.193.1,42117,100
149.254.197.36,187.10.193.1,50652,100
149.254.197.36,187.10.193.1,11586,100
149.254.197.36,187.10.193.1,7154,100
149.254.197.36,187.10.193.1,16521,100
149.254.197.36,187.10.193.1,3487,100
149.254.197.36,187.10.193.1,56944,100
149.254.197.36,187.10.193.1,19303,100
149.254.197.36,187.10.193.1,64061,100
149.254.197.36,187.10.193.1,11612,100
149.254.197.36,187.10.193.1,17811,100
149.254.197.36,187.10.193.1,50938,100
149.254.197.36,187.10.193.1,20858,100
149.254.197.36,187.10.193.1,16055,100
149.254.197.36,187.10.193.1,41691,100
149.254.197.36,187.10.193.1,45033,100
149.254.197.36,187.10.193.1,15644,100
149.254.197.36,187.10.193.1,25369,100
149.254.197.36,187.10.193.1,28298,100
149.254.197.36,187.10.193.1,16624,100
149.254.197.36,187.10.193.1,53422,100
149.254.197.36,187.10.193.1,61047,100
149.254.197.36,187.10.193.1,1032,100
149.254.197.36,187.10.193.1,39955,100
149.254.197.36,187.10.193.1,7210,100
149.254.197.36,187.10.193.1,6678,100
149.254.197.36,187.10.193.1,45830,100
149.254.197.36,187.10.193.1,7106,100
149.254.197.36,187.10.193.1,16262,100
149.254.197.36,187.10.193.1,32980,100
149.254.197.36,187.10.193.1,17705,100
149.254.197.36,187.10.193.1,59905,100
149.254.197.36,187.10.193.1,42220,100
149.254.197.36,187.10.193.1,10998,100
149.254.197.36,187.10.193.1,16662,100
149.254.197.36,187.10.193.1,32217,100
149.254.197.36,187.10.193.1,6456,100
149.254.197.36,187.10.193.1,45410,100
149.254.197.36,187.10.193.1,41635,100
149.254.197.36,187.10.193.1,5596,100
149.254.197.36,187.10.193.1,11278,100
149.254.197.36,187.10.193.1,56390,100
149.254.197.36,187.10.193.1,9445,100
149.254.197.36,187.10.193.1,12640,100
149.254.197.36,187.10.193.1,57325,100
149.254.197.36,187.10.193.1,40405,100
149.254.197.36,187.10.193.1,35854,100
149.254.197.36,187.10.193.1,64250,100
149.254.197.36,187.10.193.1,60430,100
149.254.197.36,187.10.193.1,45039,100
149.254.197.36,187.10.193.1,23984,100
149.254.197.36,187.10.193.1,53454,100
149.254.197.36,187.10.193.1,52103,100
149.254.197.36,187.10.193.1,33465,100
149.254.197.36,187.10.193.1,13572,100
149.254.197.36,187.10.193.1,58205,100
149.254.197.36,187.10.193.1,56961,100
149.254.197.36,187.10.193.1,40343,100
149.254.197.36,187.10.193.1,49301,100
149.254.197.36,187.10.193.1,10600,100
149.254.197.36,187.10.193.1,61639,100
149.254.197.36,187.10.193.1,53992,100
149.254.197.36,187.10.193.1,26370,100
149.254.197.36,187.10.193.1,38023,100
149.254.197.36,187.10.193.1,35017,100
149.254.197.36,187.10.193.1,1757,100
149.254.197.36,187.10.193.1,47451,100
149.254.197.36,187.10.193.1,38532,100
149.254.197.36,187.10.193.1,64063,100
149.254.197.36,187.10.193.1,58272,100
149.254.197.36,187.10.193.1,48788,100
149.254.197.36,187.10.193.1,40563,100
149.254.197.36,187.10.193.1,6933,100
149.254.197.36,187.10.193.1,51317,100
149.254.197.36,187.10.193.1,33533,100
149.254.197.36,187.10.193.1,15278,100
149.254.197.36,187.10.193.1,55776,100
149.254.197.36,187.10.193.1,34574,100
149.254.197.36,187.10.193.1,2898,100
149.254.197.36,187.10.193.1,54619,100
149.254.197.36,187.10.193.1,63388,100
149.254.197.36,187.10.193.1,52330,100
149.254.197.36,187.10.193.1,15016,100
149.254.197.36,187.10.193.1,61156,100
149.254.197.36,187.10.193.1,60498,100
149.254.197.36,187.10.193.1,51844,100
149.254.197.36,187.10.193.1,62034,100
149.254.197.36,187.10.193.1,15676,100
149.254.197.36,187.10.193.1,39681,100
149.254.197.36,187.10.193.1,3045,100
149.254.197.36,187.10.193.1,31256,100
149.254.197.36,187.10.193.1,38643,100
149.254.197.36,187.10.193.1,58578,100
149.254.197.36,187.10.193.1,34988,100
149.254.197.36,187.10.193.1,64672,100
149.254.197.36,187.10.193.1,15926,100
149.254.197.36,187.10.193.1,42852,100
149.254.197.36,187.10.193.1,27458,100
149.254.197.36,187.10.193.1,22760,100
